user,text,clean_text
resolutecbd,@realDonaldTrump You’re not doing your job. Do you know what your job is?,"['realdonaldtrump', 'job', 'know', 'job']"
here_hold,"@realDonaldTrump Sorry - I disagree.  Kate Brown is showing the leadership you lack, Donnie - and that we need in t… https://t.co/lvxVbYufT9","['realdonaldtrump', 'sorry', 'disagree', 'kate', 'brown', 'showing', 'leadership', 'lack', 'donne', 'need']"
mag_dog2020,@realDonaldTrump Hold the White Supremists,"['realdonaldtrump', 'hold', 'white', 'supremacist']"
donYawn,@realDonaldTrump We have an Anarchist &amp; Agitator in the @WhiteHouse and yet the #GOP lead Senate does nothing!,"['realdonaldtrump', 'anarchist', 'amp', 'animator', 'whitehouse', 'yet', 'gop', 'lead', 'senate', 'nothing']"
Marvinparks13,"@realDonaldTrump Martial law, feds aren’t wanted","['realdonaldtrump', 'martial', 'law', 'fed', 'wanted']"
vmpalmerton,@realDonaldTrump @OregonGovBrown has done a better job than you. #PortlandStrong,"['realdonaldtrump', 'oregongovbrown', 'done', 'better', 'job', 'portlandstrong']"
zebrathought,"@realDonaldTrump Did you check the numbers today: 150K Americans dead, including Herman Cain and 33% contraction in… https://t.co/p8kpcTkIfs","['realdonaldtrump', 'check', 'number', 'today', '150k', 'american', 'dead', 'including', 'herman', 'cain', '33', 'contraction']"
72Lobanowski,@realDonaldTrump #StopInstigatingViolence,"['realdonaldtrump', 'stopinstigatingviolence']"
JudithBaby,@realDonaldTrump YOU're not doing your job!,"['realdonaldtrump', 'job']"
cwwhit_cleopups,"@realDonaldTrump Not much behind her face of fury, she is a yes person for the Gestapo","['realdonaldtrump', 'much', 'behind', 'face', 'fury', 'yes', 'person', 'estado']"
Frumpzilla,@realDonaldTrump https://t.co/ItsvPz9xhH,['realdonaldtrump']
sandental,@realDonaldTrump @WhiteHouse Shut up! Why aren’t you at John Lewis funeral,"['realdonaldtrump', 'whitehouse', 'shut', 'john', 'lewis', 'funeral']"
BLMSEA206,@realDonaldTrump You and @DHSgov are domestic terrorists per USC-18-2331 and will be prosecuted you the fullest ext… https://t.co/Zwo11OfVHN,"['realdonaldtrump', 'dhsgov', 'domestic', 'terrorist', 'per', 'usc', '18', '2331', 'prosecuted', 'fullest', 'ext']"
DeeWilkins13,@realDonaldTrump You were the one not doing your job🤡 https://t.co/Z0DhoIxFPL,"['realdonaldtrump', 'one', 'job', 'clown', 'face']"
joreil23,"@realDonaldTrump You lie and people are dying 153,000 and counting! You’re a liar! https://t.co/sm7t0C5Udj","['realdonaldtrump', 'lie', 'people', 'dying', '153', '000', 'counting', 'liar']"
AnnieGa15235734,"@realDonaldTrump GTFO of Oregon! We are a happy, peaceful, hardworking state and your help is not needed with prote… https://t.co/klNMC5oF4c","['realdonaldtrump', 'gt', 'oregon', 'happy', 'peaceful', 'hardworking', 'state', 'help', 'needed', 'wrote']"
PaoloMasini4,@realDonaldTrump GTFO,"['realdonaldtrump', 'gt']"
MDiflin,@realDonaldTrump Herman Cain died because you didn't do your job,"['realdonaldtrump', 'herman', 'cain', 'died', 'job']"
FyfmStanley,"@realDonaldTrump Repetition, endless repetition. Most people have heard enough.","['realdonaldtrump', 'repetition', 'endless', 'repetition', 'people', 'heard', 'enough']"
BreannasmommaT,@realDonaldTrump Trump is a coward!  A coward will always pretend to be something he is not and more often than not… https://t.co/HxFOPY3b75,"['realdonaldtrump', 'trump', 'coward', 'coward', 'always', 'pretend', 'something', 'often']"
D85831978,@realDonaldTrump You aren't doing your job.  You FAILED at protecting America from the spread of #COVID19 Then You… https://t.co/cfgApLialg,"['realdonaldtrump', 'job', 'failed', 'protecting', 'america', 'spread', 'covid19']"
TonyDenapoli,@realDonaldTrump @WSJ https://t.co/F0rT6jczVA,"['realdonaldtrump', 'wsj']"
miller5717,@realDonaldTrump @WSJ Voters are going to turn you over to @TishJames .  She's gonna take all your money and lock y… https://t.co/Oi1Ahy6Kjj,"['realdonaldtrump', 'wsj', 'voter', 'going', 'turn', 'tishjames', 'gon', 'na', 'take', 'money', 'lock']"
ShameOnUnicorn,@realDonaldTrump @WSJ I bet you can't name a single one to support your wild claims,"['realdonaldtrump', 'wsj', 'bet', 'name', 'single', 'one', 'support', 'wild', 'claim']"
Aeroangel4Ever,@realDonaldTrump @WSJ https://t.co/HiFVpAvW26,"['realdonaldtrump', 'wsj']"
MattiasMansner2,@realDonaldTrump @WSJ Its interesting fact you never provide evidence nor facts to back up your claims.,"['realdonaldtrump', 'wsj', 'interesting', 'fact', 'never', 'provide', 'evidence', 'fact', 'back', 'claim']"
TonyDenapoli,@realDonaldTrump @WSJ https://t.co/HOIGFpHszz,"['realdonaldtrump', 'wsj']"
TimothyRHandy1,"@realDonaldTrump @WSJ Sir. What does that have to do with 150,000 dead Americans from coronavirus and your failed leadership 🤔","['realdonaldtrump', 'wsj', 'sir', '150', '000', 'dead', 'american', 'coronavirus', 'failed', 'leadership', 'thinking', 'face']"
clarkjeff1776,@realDonaldTrump @WSJ Its the Trump virus. Please get it right. #VoteBlueToEndThisNightmare,"['realdonaldtrump', 'wsj', 'trump', 'virus', 'please', 'get', 'right', 'votebluetoendthisnightmare']"
A_Trusov,@realDonaldTrump @WSJ STOP CALLING IT THE CHINA VIRUS.,"['realdonaldtrump', 'wsj', 'stop', 'calling', 'china', 'virus']"
TonyDenapoli,@realDonaldTrump @WSJ https://t.co/rQbhOHYreJ,"['realdonaldtrump', 'wsj']"
kentstannard,@realDonaldTrump @WSJ https://t.co/u4KIcdwn2r,"['realdonaldtrump', 'wsj']"
robbysimons,@realDonaldTrump @WSJ https://t.co/SmJODhigPP,"['realdonaldtrump', 'wsj']"
JenniferLOtt,@realDonaldTrump @WSJ #RIPhermanCain #TrumpLiesAmericansDie https://t.co/JmibZysZnp,"['realdonaldtrump', 'wsj', 'riphermancain', 'trumpliesamericansdie']"
MKwaks1,@realDonaldTrump @POTUS @WSJ https://t.co/IZu2iN8ZaM,"['realdonaldtrump', 'pot', 'wsj']"
RowleySheyne,@realDonaldTrump @WSJ How about your new numbers? Those are now a lie too! Hypocrisy rains in the Whitehouse,"['realdonaldtrump', 'wsj', 'new', 'number', 'lie', 'hypocrisy', 'rain', 'whitehouse']"
mr_lakewood,@realDonaldTrump @POTUS @WSJ Herman Cain is dead because he went to your rally.,"['realdonaldtrump', 'pot', 'wsj', 'herman', 'cain', 'dead', 'went', 'rally']"
trixiebelle47,@realDonaldTrump @WSJ Are you really NOT going to talk about the death of @THEHermanCain from COVID after going mas… https://t.co/nnpNte33xa,"['realdonaldtrump', 'wsj', 'really', 'going', 'talk', 'death', 'thehermancain', 'covid', 'going', 'ma']"
ShaunDo83401358,@realDonaldTrump @WSJ Person Woman  Man  Camera  TV  The  TV stands for #TrumpVirus,"['realdonaldtrump', 'wsj', 'person', 'woman', 'man', 'camera', 'tv', 'tv', 'stand', 'trumpvirus']"
sperk44,@realDonaldTrump @WSJ You killed Herman Cain. #TrumpIsAMurderer,"['realdonaldtrump', 'wsj', 'killed', 'herman', 'cain', 'trumpisamurderer']"
synthead23,"@realDonaldTrump @WSJ Right, you MISLEAD the US to a DISASTER indeed. Poor american people with you as a FAKE PRESI… https://t.co/GqQmsb94wC","['realdonaldtrump', 'wsj', 'right', 'mislead', 'u', 'disaster', 'indeed', 'poor', 'american', 'people', 'fake', 'press']"
EricX84159480,@realDonaldTrump @WSJ https://t.co/870kMyaXfO,"['realdonaldtrump', 'wsj']"
ThomasWildBoar,"@realDonaldTrump Tick tock, Mr. orange. Tick tock.","['realdonaldtrump', 'tick', 'took', 'mr', 'orange', 'tick', 'took']"
AprilDawnK,@realDonaldTrump https://t.co/CbHsyKSz8L,['realdonaldtrump']
lisa_luxe,@realDonaldTrump https://t.co/wnCjuce6Zn,['realdonaldtrump']
AliMc61,@realDonaldTrump https://t.co/w4f1DJtwUZ,['realdonaldtrump']
napoli7676,@realDonaldTrump Are u serious?  U need to take another cognitive test,"['realdonaldtrump', 'u', 'serious', 'u', 'need', 'take', 'another', 'cognitive', 'test']"
teacup_grim,"@realDonaldTrump You have NO power to delay an election. And in case you weren’t aware, the most fraudulent electio… https://t.co/P8hMTVm8k3","['realdonaldtrump', 'power', 'delay', 'election', 'case', 'aware', 'fraudulent', 'election']"
Ram_p_age,"@realDonaldTrump @realDonaldTrump I've never voted a day in my life, Where can I go to register to vote this year?… https://t.co/B6HKVqwTLV","['realdonaldtrump', 'realdonaldtrump', 'never', 'voted', 'day', 'life', 'go', 'register', 'vote', 'year']"
Savinie72711651,@realDonaldTrump Who's gonna tell him that under the 20th Amendment to the Constitution (and the 3rd Presidential S… https://t.co/GlUa3iQzcP,"['realdonaldtrump', 'gon', 'na', 'tell', '20th', 'amendment', 'constitution', '3rd', 'presidential']"
Annie49720,@realDonaldTrump Lol . Paranoia will. Destroy you . Bye bye now .,"['realdonaldtrump', 'lol', 'paranoia', 'destroy', 'bye', 'bye']"
Sumdifference01,@realDonaldTrump Fear rules the world and we are its minions.,"['realdonaldtrump', 'fear', 'rule', 'world', 'minion']"
JVir66,@realDonaldTrump No. Stop delaying your demise. The election will be held or you will concede your seat to Nancy Pelosi.,"['realdonaldtrump', 'stop', 'delaying', 'demise', 'election', 'held', 'concede', 'seat', 'nancy', 'peso']"
erintonola01,"@realDonaldTrump You don't have that power, sorry. Time's almost up, better figure out which country you're fleeing to.","['realdonaldtrump', 'power', 'sorry', 'time', 'almost', 'better', 'figure', 'country', 'fleeing']"
ej585Tweets,"@realDonaldTrump No, just have the election with no mass mail in voting.","['realdonaldtrump', 'election', 'mass', 'mail', 'voting']"
CJ_Feher,"@realDonaldTrump NOT. GONNA. HAPPEN.  However, this 👇 WILL still happen on schedule. https://t.co/fCo2MBr269","['realdonaldtrump', 'gon', 'na', 'happen', 'however', 'backhand', 'index', 'pointing', 'still', 'happen', 'schedule']"
MrsRosefyre,@realDonaldTrump The Constitution has it WRITTEN IN LAW that the election MUST be held on the first Tuesday after t… https://t.co/7KLj4wqmh8,"['realdonaldtrump', 'constitution', 'written', 'law', 'election', 'must', 'held', 'first', 'tuesday']"
2021murse,"@realDonaldTrump Your words are destabilizing to an already fragile nation. These words are u presidential, unpatri… https://t.co/eO2eQ0Peav","['realdonaldtrump', 'word', 'stabilizing', 'already', 'fragile', 'nation', 'word', 'u', 'presidential', 'unpatri']"
Jessica_8118,@realDonaldTrump That would be 2016.  The embarrassment is still going. You only want to delay the election because… https://t.co/DGI84Y7Vvg,"['realdonaldtrump', 'would', '2016', 'embarrassment', 'still', 'going', 'want', 'delay', 'election']"
polyscimom,@realDonaldTrump Explain how putting a ballot in the mail would be different.,"['realdonaldtrump', 'explain', 'putting', 'ballot', 'mail', 'would', 'different']"
slydog2012t,@realDonaldTrump Trump will not say this but I will.  Today we put to rest a real Saint. John Lewis put his body in… https://t.co/cHJoAzsPvg,"['realdonaldtrump', 'trump', 'say', 'today', 'put', 'rest', 'real', 'saint', 'john', 'lewis', 'put', 'body']"
cyndiblevins,"@realDonaldTrump Negative Trump, the greatest embarrassment this country has ever faced was the day you were electe… https://t.co/tU45whFUuf","['realdonaldtrump', 'negative', 'trump', 'greatest', 'embarrassment', 'country', 'ever', 'faced', 'day', 'elected']"
paralegal1961,@realDonaldTrump Most people are going to vote in person.   You are committing VOTER INTERFERENCE right now with th… https://t.co/qoLvoYs7MS,"['realdonaldtrump', 'people', 'going', 'vote', 'person', 'committing', 'voter', 'interference', 'right', 'th']"
mamispeaks,"@realDonaldTrump Sir, you &amp; your ilk are going to prison.","['realdonaldtrump', 'sir', 'amp', 'ilk', 'going', 'prison']"
AzzureTerri,"@realDonaldTrump Haha, you're hilarious.","['realdonaldtrump', 'haha', 'hilarious']"
BardeeJoan,@realDonaldTrump Distraction good try. #COVID19 #coronavirus #JoeBidenForPresident2020,"['realdonaldtrump', 'distraction', 'good', 'try', 'covid19', 'coronavirus', 'joebidenforpresident2020']"
TheRealSethW,"@realDonaldTrump Resign first, and we might consider it.","['realdonaldtrump', 'resign', 'first', 'might', 'consider']"
peterpiper645,@realDonaldTrump There’s no different in absentee voting and universal voting. It means everyone can vote by mail n… https://t.co/sK27FC0mpK,"['realdonaldtrump', 'different', 'absentee', 'voting', 'universal', 'voting', 'mean', 'everyone', 'vote', 'mail', 'n']"
Crybabycons,@realDonaldTrump https://t.co/F85bCVm7jN,['realdonaldtrump']
LoriPatch1,@realDonaldTrump You don't have the power to do so. Only Congress can determined that the election be delayed. Don'… https://t.co/qHb3XqPgsU,"['realdonaldtrump', 'power', 'congress', 'determined', 'election', 'delayed']"
dinobhoy,@realDonaldTrump Getting your excuses in early for your huge defeat,"['realdonaldtrump', 'getting', 'excuse', 'early', 'huge', 'defeat']"
georgedomby,@realDonaldTrump https://t.co/zZzeKLhqWS,['realdonaldtrump']
dicchocola,@realDonaldTrump this bitch wants it to be “safe” for people to properly vote. meaning he’s aware of how dangerous… https://t.co/pCdDNrNaER,"['realdonaldtrump', 'bitch', 'want', 'safe', 'people', 'properly', 'vote', 'meaning', 'aware', 'dangerous']"
DorindaSattler,@realDonaldTrump This would not be your stance if the polls were in your favor and if the economy was better.  We a… https://t.co/0Ocq0Q7uEW,"['realdonaldtrump', 'would', 'stance', 'poll', 'favor', 'economy', 'better']"
sergiombneves,@realDonaldTrump no. go away.,"['realdonaldtrump', 'go', 'away']"
Geek4MAGA,"@realDonaldTrump Can't do it, sir. Constitution sets the date.","['realdonaldtrump', 'sir', 'constitution', 'set', 'date']"
carogonza,@realDonaldTrump Your incompetence killed Herman Cain. Oh and 150K+ other Americans. #trumpgenocide #TrumpPlague,"['realdonaldtrump', 'incompetence', 'killed', 'herman', 'cain', 'oh', '150k', 'american', 'trumpgenocide', 'trumpplague']"
etorices,@realDonaldTrump kicking drowned,"['realdonaldtrump', 'kicking', 'drowned']"
Hambonechops12,@realDonaldTrump BULLSHIT #presdeath,"['realdonaldtrump', 'bullshit', 'presdeath']"
MattySR626,@realDonaldTrump I'm no scientist but couldn't you just have reps from each party there to make sure mail-in votes… https://t.co/3DydX0T2nI,"['realdonaldtrump', 'scientist', 'rep', 'party', 'make', 'sure', 'mail', 'vote']"
Christo61608906,@realDonaldTrump @realDonaldTrump I have suggested this far long ago.. Just watch the protest and covid19 will end soon,"['realdonaldtrump', 'realdonaldtrump', 'suggested', 'far', 'long', 'ago', 'watch', 'protest', 'covid19', 'end', 'soon']"
VeronaV8,"@realDonaldTrump YOU - Donald J Trump, #IMPOTUS45 - are the greatest embarrassment this country has ever seen.… https://t.co/8rpQkmyiBk","['realdonaldtrump', 'donald', 'j', 'trump', 'impetus45', 'greatest', 'embarrassment', 'country', 'ever', 'seen']"
Juncheng0910,"@realDonaldTrump Come on, Mr. President, the Chinese people will help you run for president of the United States! Comrade Jianguo! come on.","['realdonaldtrump', 'come', 'mr', 'president', 'chinese', 'people', 'help', 'run', 'president', 'united', 'state', 'comrade', 'jianguo', 'come']"
ISO_ONEHUNNIT,"@realDonaldTrump Hard no. Honestly, I’d risk my health to vote you out of office. You’re even more of a risk to my health/wellbeing","['realdonaldtrump', 'hard', 'honestly', 'risk', 'health', 'vote', 'office', 'even', 'risk', 'health', 'wellbeing']"
briahsdad,@realDonaldTrump It sure sounds a lot like you had all your bets on hacking machines. Doing it all on paper... well… https://t.co/xWbkDUcNP7,"['realdonaldtrump', 'sure', 'sound', 'lot', 'like', 'bet', 'hacking', 'machine', 'paper', 'well']"
kristenbasch,@realDonaldTrump The percent of proven voter fraud by mail-in ballots is .000004% but go off,"['realdonaldtrump', 'percent', 'proven', 'voter', 'fraud', 'mail', 'ballot', '000004', 'go']"
KaoticDrew,@realDonaldTrump Noooo ewwwww,"['realdonaldtrump', 'noon', 'ewwwww']"
DemsMakeUpFacts,@realDonaldTrump Here you go mr. joe,"['realdonaldtrump', 'go', 'mr', 'joe']"
therealflarp,"@realDonaldTrump No, loser, we are not delaying the elections.","['realdonaldtrump', 'loser', 'delaying', 'election']"
AnnaMarieLoui10,"@realDonaldTrump Good Evening, Mr The President it's a good news about that so I voted. Yes We Can.","['realdonaldtrump', 'good', 'evening', 'mr', 'president', 'good', 'news', 'voted', 'yes']"
SafetyDance8,@realDonaldTrump Quiet REEK https://t.co/G5YUkeTpGK,"['realdonaldtrump', 'quiet', 'week']"
hornedwartyback,@realDonaldTrump Reported.,"['realdonaldtrump', 'reported']"
DrunkonAquanet,@realDonaldTrump Murderer #TrumpLiesAmericansDie https://t.co/ehFkObtIDf,"['realdonaldtrump', 'murderer', 'trumpliesamericansdie']"
carol_busseau,@realDonaldTrump YOU are the great embarrassment to the USA.,"['realdonaldtrump', 'great', 'embarrassment', 'usa']"
geiger10009,@realDonaldTrump There is no difference. Your ignorance knows no bounds 🙄,"['realdonaldtrump', 'difference', 'ignorance', 'know', 'bound', 'face', 'rolling', 'eye']"
StevenPeterRing,@realDonaldTrump In your dreams,"['realdonaldtrump', 'dream']"
Soaper55,@realDonaldTrump And you'll still win just like the last time Mr President 😁,"['realdonaldtrump', 'still', 'win', 'like', 'last', 'time', 'mr', 'president', 'beating', 'face', 'smiling', 'eye']"
debrasample15,@realDonaldTrump This is so wrong that the Democratic Party is wanting to be so determined to destroy the laws that… https://t.co/myVSoTfjWm,"['realdonaldtrump', 'wrong', 'democratic', 'party', 'wanting', 'determined', 'destroy', 'law']"
JPresto34980293,"@realDonaldTrump Ok I get that you think your a genius, but has anyone explained to you how transparent you are? We… https://t.co/lofOYERYzl","['realdonaldtrump', 'ok', 'get', 'think', 'genius', 'anyone', 'explained', 'transparent']"
knava_12,@realDonaldTrump You are losing and you know it. This tweet is a tell that you are scared.,"['realdonaldtrump', 'losing', 'know', 'tweet', 'tell', 'scared']"
RobinKShook,@realDonaldTrump I want my right to vote at polls.Fuck  mail in voting To much fraud been proven.,"['realdonaldtrump', 'want', 'right', 'vote', 'poll', 'fuck', 'mail', 'voting', 'much', 'fraud', 'proven']"
LovingMommy24,@realDonaldTrump YOU are the great embarrassment to the USA. YOU NEED TO LEAVE! #TrumpThreatensAmerica #ResignNowTrump,"['realdonaldtrump', 'great', 'embarrassment', 'usa', 'need', 'leave', 'trumpthreatensamerica', 'resignnowtrump']"
AllTrumpedOut,@realDonaldTrump Whahahahhahahahahaaa!!!! YOU.LOOK.RIDICULOUS!!!!!  https://t.co/weSdcDl6mE,"['realdonaldtrump', 'whahahahhahahahahaaa', 'look', 'ridiculous']"
AmyHMorton,@realDonaldTrump oh👏hell👏no👏,"['realdonaldtrump', 'oh', 'clipping', 'hand', 'hell', 'clipping', 'hand', 'clipping', 'hand']"
clayvc,"@realDonaldTrump Do whatever you want, dude...I’m still going to find a way to vote against you and all your stupid… https://t.co/VZwVq6XWxH","['realdonaldtrump', 'whatever', 'want', 'dude', 'still', 'going', 'find', 'way', 'vote', 'stupid']"
SandiAnthony1,@realDonaldTrump You pulled out of the campaign in Michigan. No candidate would pull out of a battleground state in… https://t.co/jxINkzfxjt,"['realdonaldtrump', 'pulled', 'campaign', 'michigan', 'candidate', 'would', 'pull', 'battleground', 'state']"
wicker21,@realDonaldTrump Nice try. People will vote. You will lose. No way you can delay anything.,"['realdonaldtrump', 'nice', 'try', 'people', 'vote', 'lose', 'way', 'delay', 'anything']"
Sheryl_40,"@realDonaldTrump Also, you voted by mail. Are you admitting to cheating?","['realdonaldtrump', 'also', 'voted', 'mail', 'admitting', 'cheating']"
FrankCo96913325,@realDonaldTrump https://t.co/GdoKcfm664,['realdonaldtrump']
CyrusLoverrrrr,@realDonaldTrump Okay but no,"['realdonaldtrump', 'okay']"
LaurieM39756582,@realDonaldTrump Please turn on CNN and see what respect for a compassionate and great leader looks like!!!!  So gl… https://t.co/U1JWKWn5vU,"['realdonaldtrump', 'please', 'turn', 'cnn', 'see', 'respect', 'compassionate', 'great', 'leader', 'look', 'like', 'gl']"
S0NNYGRAHAM,@realDonaldTrump Bro. You’re fucking insane.,"['realdonaldtrump', 'bro', 'fucking', 'insane']"
cubsfan1965,@realDonaldTrump Article II The Presidency  Section I 1.4 The Congress may determine the Time of choosing the Elect… https://t.co/afhaiPKokp,"['realdonaldtrump', 'article', 'ii', 'presidency', 'section', '1', '4', 'congress', 'may', 'determine', 'time', 'choosing', 'elect']"
SamAbate,"@realDonaldTrump What's wrong, snowflake? Worried you're gonna lose?","['realdonaldtrump', 'wrong', 'snowflake', 'worried', 'gon', 'na', 'lose']"
huttopian,@realDonaldTrump Your presidency is like an 80s horror movie. The first person in your administration to die is a Black man.,"['realdonaldtrump', 'presidency', 'like', '80', 'horror', 'movie', 'first', 'person', 'administration', 'die', 'black', 'man']"
TonyaWi67019784,@realDonaldTrump I guess you just need to find a way to stay as president because you know that being reelected is… https://t.co/HXoTj7rQxZ,"['realdonaldtrump', 'guess', 'need', 'find', 'way', 'stay', 'president', 'know', 'reelected']"
RandyW,@realDonaldTrump Report this Tweet.,"['realdonaldtrump', 'report', 'tweet']"
DingoDawgUSMC,@realDonaldTrump When I wore this uniform I pledged an oath to defend our republic and the constitution that govern… https://t.co/0k5lAg6kpD,"['realdonaldtrump', 'wore', 'uniform', 'pledged', 'oath', 'defend', 'republic', 'constitution', 'govern']"
MichaelChiz1,"@realDonaldTrump .  Congratulations, another record!!!  . https://t.co/V5j4ZWbYq3","['realdonaldtrump', 'congratulation', 'another', 'record']"
SeaverMarshall,@realDonaldTrump K,"['realdonaldtrump', 'k']"
Thunder_Jared,@realDonaldTrump If you can go to Walmart and brag about not needing a mask you shouldn't be afraid of the outcome.… https://t.co/9omFdO3IMr,"['realdonaldtrump', 'go', 'walmart', 'bag', 'needing', 'mask', 'afraid', 'outcome']"
crash69844,@realDonaldTrump 33% DROP IN GDP!!!!   Quit saying stupid shit to distract from the economic calamity that you have… https://t.co/804AtWlgeM,"['realdonaldtrump', '33', 'drop', 'gdp', 'quit', 'saying', 'stupid', 'shit', 'distract', 'economic', 'calamity']"
thomasb793,@realDonaldTrump President Pelosi!,"['realdonaldtrump', 'president', 'peso']"
BaronRothschild,"@realDonaldTrump The President is not above the constitution.  The election will not be delayed.   If it is, our de… https://t.co/tKQ3th2aF4","['realdonaldtrump', 'president', 'constitution', 'election', 'delayed', 'de']"
IanTB01,"@realDonaldTrump No, we want you gone asap. Your handling of the pandemic, protests and conduct on the world stage… https://t.co/FTlU9jseSi","['realdonaldtrump', 'want', 'gone', 'asap', 'handling', 'pandemic', 'protest', 'conduct', 'world', 'stage']"
ernstchavez,@realDonaldTrump #WeWillVote,"['realdonaldtrump', 'wewillvote']"
primevalwench,@realDonaldTrump No Spanky. You’re not squatting any longer than the law allows. Distracting from the news that you… https://t.co/iFGwY3hmuL,"['realdonaldtrump', 'sparky', 'shutting', 'longer', 'law', 'allows', 'distracting', 'news']"
teamhiney,@realDonaldTrump Just set up the voting booths in Walmarts!!!,"['realdonaldtrump', 'set', 'voting', 'booth', 'walmart']"
COOKITNOW,@realDonaldTrump Let’s Vote you out NOW🇺🇸,"['realdonaldtrump', 'let', 'vote', 'united', 'state']"
Hugorune,@realDonaldTrump RUN &amp; HIDE!,"['realdonaldtrump', 'run', 'amp', 'hide']"
Gemin_i,"@realDonaldTrump So you're still touting this line, hey? Setting up for not leaving the white house qnd starting a… https://t.co/Ak9XLfS662","['realdonaldtrump', 'still', 'touring', 'line', 'hey', 'setting', 'leaving', 'white', 'house', 'and', 'starting']"
mysterybookss,@realDonaldTrump Your distraction isn't working and you LIE LIE LIE.,"['realdonaldtrump', 'distraction', 'working', 'lie', 'lie', 'lie']"
AlirezaSahba,@realDonaldTrump How is the econ doing?,"['realdonaldtrump', 'econ']"
GGardiner1,@realDonaldTrump No evidence to back up this claim. Wondered how long it would be before @realDonaldTrump suggested… https://t.co/ttWKUNu2dy,"['realdonaldtrump', 'evidence', 'back', 'claim', 'wondered', 'long', 'would', 'realdonaldtrump', 'suggested']"
MrGeorgeNada,@realDonaldTrump The UK are restricting mail-in voting because of fraud concerns.,"['realdonaldtrump', 'uk', 'restricting', 'mail', 'voting', 'fraud', 'concern']"
XXXSAINT,@realDonaldTrump Lmao... so you know you going to lose... 😂😂😂😂😂,"['realdonaldtrump', 'lmaz', 'know', 'going', 'lose', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy']"
HankWagnerPrime,@realDonaldTrump How about extending voting over several days instead?,"['realdonaldtrump', 'extending', 'voting', 'several', 'day', 'instead']"
MrMagooIsAngry,@realDonaldTrump This week in most predictable things ever:  1) COVID Fatalities related to Trump Tulsa racism rall… https://t.co/WHYNGT10HH,"['realdonaldtrump', 'week', 'predictable', 'thing', 'ever', '1', 'covid', 'fatality', 'related', 'trump', 'tulsa', 'racism', 'all']"
turnerjoelp,@realDonaldTrump The date won't be change and you will have to vacate the Whitehouse in January. https://t.co/ZDUPLNr4GE,"['realdonaldtrump', 'date', 'change', 'vacate', 'whitehouse', 'january']"
shelleylynnb,@realDonaldTrump You are an embarrassment to the USA. You are inaccurate and fraudulent. I'm voting when early voti… https://t.co/WIsen7mjHy,"['realdonaldtrump', 'embarrassment', 'usa', 'inaccurate', 'fraudulent', 'voting', 'early', 'vote']"
cscerreta,@realDonaldTrump Mr president please tell me the difference between mail in ballots and absentee ballots there is n… https://t.co/v8CYJ3RxjW,"['realdonaldtrump', 'mr', 'president', 'please', 'tell', 'difference', 'mail', 'ballot', 'absentee', 'ballot', 'n']"
louis_elia,@realDonaldTrump -_|_ _,['realdonaldtrump']
JagerJeh,@realDonaldTrump Nope. Start earlier. #BlueWave2020 #SaveTheUS,"['realdonaldtrump', 'note', 'start', 'earlier', 'bluewave2020', 'savetheus']"
audreyjheard,@realDonaldTrump I get ur concern. I except the Dems to completely try and rig the vote through fraud. What is the… https://t.co/ScTi0cwa4R,"['realdonaldtrump', 'get', 'ur', 'concern', 'except', 'dems', 'completely', 'try', 'rig', 'vote', 'fraud']"
NerdimusPrime,@realDonaldTrump Attempt to delay the election and we will make Portland look like a book club meeting by comparison. 🖕🏻,"['realdonaldtrump', 'attempt', 'delay', 'election', 'make', 'portland', 'look', 'like', 'book', 'club', 'meeting', 'comparison', 'middle', 'finger', 'light', 'skin', 'tone']"
Crybabycons,@realDonaldTrump And so it begins... https://t.co/HN7khm0Q1N,"['realdonaldtrump', 'begin']"
chicoshelly,@realDonaldTrump Now you’re worried about embarrassing us?   Feels empty,"['realdonaldtrump', 'worried', 'embarrassing', 'u', 'feel', 'empty']"
Jeromesh68,@realDonaldTrump https://t.co/CApkuMW9Jr,['realdonaldtrump']
dovnorman18,@realDonaldTrump You don’t have the authority to delay the election — and absentee voting IS mail-in voting. Or are… https://t.co/v4ZS30k2II,"['realdonaldtrump', 'authority', 'delay', 'election', 'absentee', 'voting', 'mail', 'voting']"
PeoriaStarMusic,"@realDonaldTrump I reported this tweet, you lying  BITCH.","['realdonaldtrump', 'reported', 'tweet', 'lying', 'bitch']"
t500kingtt,@realDonaldTrump I see you got Herman killed geez now you need another POC friend,"['realdonaldtrump', 'see', 'got', 'herman', 'killed', 'guez', 'need', 'another', 'poc', 'friend']"
cpmooreduke,@realDonaldTrump lmfao how unconstitutional can you get?,"['realdonaldtrump', 'mfa', 'unconstitutional', 'get']"
1skydolly,"@realDonaldTrump Fuck, fucking with OUR CONSTITUTION ! Our COUNTRY! Our DEMOCRACY!!! You MADE people put there live… https://t.co/PZLCfmmRzq","['realdonaldtrump', 'fuck', 'fucking', 'constitution', 'country', 'democracy', 'made', 'people', 'put', 'live']"
CarlMega,"@realDonaldTrump ladies and gentlemen, I present to you the man who says schools must open period.  da fuct?","['realdonaldtrump', 'lady', 'gentleman', 'present', 'man', 'say', 'school', 'must', 'open', 'period', 'da', 'fact']"
hallazone,@realDonaldTrump U bastard!!!,"['realdonaldtrump', 'u', 'bastard']"
